Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance_km
-0.9255835398952564,1.5724770255533285,1,2,23,-1.4261486362035494
0.4923370434118817,-0.6847612866099692,1,2,25,-1.43391200413034
1.5557774808922353,1.0081674475125064,1,3,15,-1.1622950470279156
1.2012973350654508,0.4438578694716796,0,1,15,0.6981040820274996
-0.7483434669818643,1.5724770255533285,2,2,15,1.2921150163516937
-0.03938317532829511,1.5724770255533285,1,2,18,-0.3116154819838862
1.2012973350654508,-0.12045170856914231,1,1,29,0.7638050718676063
0.669577116325274,-0.12045170856914231,3,2,20,-0.30842306124394936
1.2012973350654508,-1.8133804426916131,2,3,39,-0.5901759502624456
-1.4573037586354334,0.4438578694716796,3,2,19,1.3155642811209507
-0.7483434669818643,0.4438578694716796,3,3,19,-0.8782856551040744
-1.1028236128086488,0.4438578694716796,2,2,17,1.857994336239046
-0.7483434669818643,-0.6847612866099692,3,2,15,-1.425180609001578
-0.9255835398952564,-2.37769002073244,2,2,19,-1.1622566872374789
-0.3938633211550796,-0.6847612866099692,0,2,29,0.7993235709247815
-1.1028236128086488,0.4438578694716796,3,3,22,1.311634652194622
-1.4573037586354334,-2.37769002073244,1,3,42,1.9167573015724932
-0.3938633211550796,-0.12045170856914231,3,3,12,-1.1595134042487525
-0.7483434669818643,-0.6847612866099692,1,2,23,1.29199315668982
1.7330175538056276,-0.12045170856914231,2,3,15,-1.1695646078056525
-0.3938633211550796,-0.6847612866099692,3,2,24,0.4748910802956871
0.31509697049848945,0.4438578694716796,3,3,24,-0.3133692091319694
0.31509697049848945,0.4438578694716796,0,1,13,-0.08161646735560948
-1.6345438315488257,0.4438578694716796,1,2,16,-1.4258081029297378
1.2012973350654508,1.0081674475125064,1,2,42,0.45922888287680164
-1.6345438315488257,1.0081674475125064,2,2,17,0.7291552251700801
-0.9255835398952564,-0.6847612866099692,1,2,25,-0.9034472894816377
-0.03938317532829511,-0.6847612866099692,3,1,25,1.2809802381895448
1.378537407978843,0.4438578694716796,2,3,18,-0.5876125482269788
0.4923370434118817,1.0081674475125064,1,2,28,-0.5917552501198956
-1.280063685722041,-1.249070864650791,1,3,18,-0.36743717631442446
-1.1028236128086488,1.0081674475125064,2,3,18,1.9249980241020006
-1.1028236128086488,-0.6847612866099692,1,2,15,-0.8907781050877542
-0.3938633211550796,-0.6847612866099692,1,2,21,0.5214392007740144
0.8468171892386662,-0.12045170856914231,3,3,23,-0.6079382282498065
-0.571103394068472,1.5724770255533285,2,3,11,-1.4319275653637775
0.31509697049848945,-0.6847612866099692,3,2,25,-0.07586115313860695
0.4923370434118817,1.0081674475125064,3,2,18,-1.1552404097440439
-0.3938633211550796,-0.12045170856914231,0,2,14,-1.162290443488119
-1.4573037586354334,1.0081674475125064,1,2,36,0.799548964874748
-0.21662324824168738,0.4438578694716796,1,2,18,-0.31327139003155385
-0.9255835398952564,1.0081674475125064,2,3,17,-0.5772200927842477
0.669577116325274,-1.8133804426916131,3,2,28,-1.4289854624302882
-1.6345438315488257,-0.6847612866099692,0,2,44,0.7995437303054201
0.31509697049848945,-2.37769002073244,3,2,20,-0.02919322755399216
-0.03938317532829511,-0.6847612866099692,3,3,19,-0.8806973917837818
1.2012973350654508,1.5724770255533285,3,2,35,0.1955290098792996
-0.03938317532829511,-0.6847612866099692,2,1,17,0.4749188402319021
-0.03938317532829511,-0.6847612866099692,3,3,23,-0.6147169789340483
1.378537407978843,1.0081674475125064,0,2,27,-0.8667977967569804
0.669577116325274,-0.12045170856914231,3,2,26,-0.5772200927842477
1.378537407978843,-0.6847612866099692,1,2,41,-0.5772200927842477
-0.571103394068472,-1.8133804426916131,0,2,23,-0.03519963125215611
-0.9255835398952564,-0.6847612866099692,3,2,30,1.3665717603996106
-1.1028236128086488,0.4438578694716796,0,3,19,-1.1408008077135947
1.2012973350654508,1.0081674475125064,0,3,27,-1.4225911801999649
1.7330175538056276,0.4438578694716796,3,2,28,-0.5901458544206527
-1.6345438315488257,-0.12045170856914231,1,2,24,0.529085508363714
-1.6345438315488257,1.5724770255533285,2,2,36,1.9165393245288906
-0.03938317532829511,-2.37769002073244,0,2,28,-0.07708977085417058
1.2012973350654508,0.4438578694716796,1,2,31,1.3666783545814218
-1.280063685722041,0.4438578694716796,1,3,15,0.4592316769633959
1.5557774808922353,-1.8133804426916131,0,2,33,0.21717509716077463
1.7330175538056276,1.0081674475125064,0,2,30,-0.3423203807107171
-0.9255835398952564,1.0081674475125064,3,3,22,-0.3491319719411653
1.0240572621520585,0.4438578694716796,2,2,48,0.7737641613121199
0.669577116325274,-1.249070864650791,1,1,19,0.7988160916871798
1.7330175538056276,-0.12045170856914231,3,2,21,0.2530147108309815
0.31509697049848945,-2.37769002073244,1,2,44,0.4669322902826957
1.378537407978843,-1.249070864650791,1,3,26,-1.4261685086639078
1.378537407978843,-0.12045170856914231,0,3,26,-0.8686931453451012
0.669577116325274,1.5724770255533285,2,2,31,-1.4303031126194914
-0.9255835398952564,-0.6847612866099692,2,3,19,-0.013639446525529727
0.669577116325274,-1.249070864650791,3,3,18,0.43104323898716923
1.7330175538056276,-0.12045170856914231,2,2,38,0.1746796059273241
1.378537407978843,-0.6847612866099692,3,2,32,0.7296399096395009
-0.7483434669818643,1.0081674475125064,2,3,17,-0.3275911196155726
-0.21662324824168738,0.4438578694716796,0,3,11,-0.057023943425564945
1.5557774808922353,-0.12045170856914231,0,2,31,-0.5901671250855113
-0.03938317532829511,-0.6847612866099692,1,2,43,0.16412823080742958
0.31509697049848945,-0.6847612866099692,2,2,25,-0.03305147661474799
-0.7483434669818643,0.4438578694716796,3,2,22,-0.059453025058642715
1.0240572621520585,1.0081674475125064,1,2,43,0.24537820136007507
1.7330175538056276,-0.12045170856914231,0,2,42,0.18886203156728718
1.0240572621520585,-0.12045170856914231,1,2,34,-0.8698412433165491
-0.03938317532829511,-0.12045170856914231,3,2,17,-1.1701618534340172
-0.3938633211550796,-0.6847612866099692,3,3,25,-0.8870249958268706
1.2012973350654508,1.0081674475125064,0,2,21,0.2026647328449937
1.2012973350654508,1.0081674475125064,1,2,17,-0.03297753553753077
-1.4573037586354334,-0.12045170856914231,2,2,16,-1.43741791961338
1.0240572621520585,-0.12045170856914231,2,1,27,0.5209342300153421
-1.6345438315488257,-1.249070864650791,2,2,26,-0.5901712391213212
-1.1028236128086488,-0.6847612866099692,3,2,46,0.7663255744708605
1.378537407978843,1.5724770255533285,0,2,29,-0.07725631008931406
-0.571103394068472,0.4438578694716796,3,2,23,-0.035099837014610384
-0.03938317532829511,1.5724770255533285,3,3,11,0.4748851007309077
-0.571103394068472,1.0081674475125064,3,2,28,1.276865330324755
-0.03938317532829511,0.4438578694716796,2,2,25,-0.057049531704317674
-0.03938317532829511,-0.12045170856914231,3,2,11,-1.163530087422663
-1.4573037586354334,1.0081674475125064,2,3,26,-0.9167436803553628
-1.280063685722041,-2.37769002073244,2,2,23,-1.1472533249176422
-1.6345438315488257,-1.249070864650791,3,2,11,-1.145965018525343
1.2012973350654508,0.4438578694716796,3,2,43,0.24315820125217513
-0.9255835398952564,-0.12045170856914231,0,3,13,-0.5901188430188271
0.4923370434118817,-0.12045170856914231,0,1,25,-1.4258361805122939
-0.7483434669818643,1.5724770255533285,1,2,27,-0.03553429143317783
-0.3938633211550796,-1.249070864650791,1,3,29,-0.602850022837734
-1.1028236128086488,-0.12045170856914231,1,2,19,-0.5917124618174425
1.7330175538056276,-1.8133804426916131,2,2,33,1.9119300062339124
-1.6345438315488257,0.4438578694716796,3,2,28,-0.013639446525529727
-1.6345438315488257,0.4438578694716796,1,1,15,0.43158059683143396
-0.03938317532829511,-0.6847612866099692,2,3,29,-0.89902649444039
-0.571103394068472,1.0081674475125064,2,3,18,2.032146135457196
-0.7483434669818643,1.5724770255533285,2,2,14,-1.4247343986661172
0.8468171892386662,-0.12045170856914231,3,2,30,-0.5914741809946612
0.31509697049848945,1.0081674475125064,3,2,28,-0.5978008503191768
-0.9255835398952564,-0.12045170856914231,3,2,39,1.958891778881728
0.13785689758509714,1.0081674475125064,2,2,30,0.7739021911312903
1.2012973350654508,0.4438578694716796,0,2,36,1.7672992322893426
1.2012973350654508,-1.8133804426916131,3,2,37,2.0331118119951186
-0.571103394068472,-0.12045170856914231,2,2,43,2.0321158595677105
0.13785689758509714,-0.6847612866099692,0,3,29,1.281002614443763
-1.6345438315488257,0.4438578694716796,1,3,25,-0.8590104438110509
0.669577116325274,-0.12045170856914231,0,1,15,-0.3133614436338634
-0.03938317532829511,-0.6847612866099692,3,3,24,0.26815084012254925
1.2012973350654508,-0.6847612866099692,0,2,20,0.4985855394408514
0.669577116325274,-0.6847612866099692,0,2,15,-1.169549111101102
-1.280063685722041,0.4438578694716796,1,2,16,1.3039956197089124
1.5557774808922353,-0.12045170856914231,1,3,19,-1.4298505458485975
-0.3938633211550796,1.0081674475125064,1,3,20,0.521474165832283
0.4923370434118817,0.4438578694716796,2,3,25,0.16727140239248214
-0.571103394068472,0.4438578694716796,3,2,43,0.5213562897611237
-0.03938317532829511,-1.249070864650791,1,2,15,1.8184823220926045
0.31509697049848945,-1.249070864650791,0,2,29,0.5291404819204073
-0.21662324824168738,-0.6847612866099692,1,2,14,-0.6030046618347342
-1.4573037586354334,0.4438578694716796,0,2,11,-0.10433272377379094
0.13785689758509714,1.0081674475125064,1,2,29,0.5499410967272101
-0.03938317532829511,-0.12045170856914231,0,2,11,-0.6306270425408623
-1.6345438315488257,0.4438578694716796,3,2,14,-1.4302626030212744
-0.21662324824168738,1.5724770255533285,3,2,15,0.7570323060161308
-0.7483434669818643,-0.12045170856914231,2,2,16,0.21400258192586596
-0.03938317532829511,-0.6847612866099692,0,2,43,1.3155160030820507
1.5557774808922353,0.4438578694716796,0,2,20,-1.1480158630875348
1.7330175538056276,1.0081674475125064,1,2,26,-0.8782789439709855
-0.571103394068472,1.0081674475125064,3,3,26,-0.0697455710230004
0.669577116325274,-1.8133804426916131,2,2,43,0.24992702903539443
-0.9255835398952564,-0.6847612866099692,3,2,25,-0.07585379634203174
-0.9255835398952564,1.0081674475125064,0,2,28,-0.5875831792860522
0.669577116325274,-1.249070864650791,0,3,17,0.7347448310523114
-0.03938317532829511,-0.6847612866099692,3,3,19,-0.31358540795265333
-0.03938317532829511,-1.249070864650791,3,2,15,-0.8697638530917798
0.8468171892386662,-0.12045170856914231,0,3,27,1.7618770355690183
-1.6345438315488257,-0.12045170856914231,2,3,25,-1.169571458420527
-0.03938317532829511,0.4438578694716796,1,2,18,-0.6186604657947057
-1.280063685722041,1.0081674475125064,3,3,21,-0.07584120020895706
0.4923370434118817,-1.8133804426916131,1,2,42,1.3714729844497962
-0.21662324824168738,1.0081674475125064,3,2,20,1.1831458096661311
0.13785689758509714,-0.12045170856914231,2,3,29,1.9249802802091756
-1.280063685722041,-0.12045170856914231,3,3,15,1.3556007760631987
1.2012973350654508,-0.12045170856914231,0,2,30,-0.30838664925192727
-1.1028236128086488,0.4438578694716796,3,2,28,1.836906500013607
-1.280063685722041,0.4438578694716796,1,2,19,-1.1623055890306597
-0.03938317532829511,-1.249070864650791,2,2,15,1.8507711177920254
1.0240572621520585,1.5724770255533285,3,2,37,0.26815084012254925
1.5557774808922353,-0.12045170856914231,1,3,28,-0.013639446525529727
0.4923370434118817,-2.37769002073244,2,3,35,0.13784696599379748
-1.6345438315488257,-1.249070864650791,0,2,27,0.24298569800107922
-0.7483434669818643,1.0081674475125064,0,2,43,0.5208075071819268
-0.03938317532829511,-1.249070864650791,2,3,12,-0.10276046702794882
0.31509697049848945,-1.8133804426916131,0,2,47,1.281028585844613
1.378537407978843,-1.249070864650791,0,2,26,-0.3422502971560898
1.2012973350654508,1.0081674475125064,3,1,31,0.6580845997849321
1.5557774808922353,1.0081674475125064,3,3,25,-0.5875707029687405
1.378537407978843,-1.8133804426916131,1,2,39,0.4289122914378148
-1.4573037586354334,1.0081674475125064,0,3,21,0.747395670932316
1.0240572621520585,1.0081674475125064,2,1,18,-0.9034936380950902
-1.280063685722041,0.4438578694716796,3,3,22,0.69797197262691
-0.21662324824168738,0.4438578694716796,0,2,23,-1.1535995339766953
-0.03938317532829511,-1.249070864650791,3,3,13,0.5211725830291462
1.7330175538056276,-0.6847612866099692,1,2,32,-1.148015870751178
-0.7483434669818643,1.0081674475125064,3,1,16,1.9164918209720019
0.8468171892386662,1.5724770255533285,3,1,19,-0.8667963496526705
-1.280063685722041,0.4438578694716796,1,2,18,-1.1479143987628104
-0.3938633211550796,1.5724770255533285,0,2,27,0.16720235977673278
-0.21662324824168738,-1.249070864650791,1,2,25,0.21496009982839565
0.4923370434118817,1.5724770255533285,1,3,31,-0.866753099442575
-0.03938317532829511,-0.6847612866099692,1,3,39,1.2704862977642117
-0.3938633211550796,-0.6847612866099692,3,2,20,0.22316625442426974
-1.280063685722041,-0.6847612866099692,0,2,19,-0.8686767416855243
1.0240572621520585,-0.12045170856914231,1,1,17,-0.8590104438110509
0.13785689758509714,-0.6847612866099692,0,2,24,-1.4329359057896471
1.7330175538056276,0.4438578694716796,1,3,26,-1.1472660073858154
0.669577116325274,0.4438578694716796,2,2,28,-0.05221943204680866
-1.6345438315488257,-0.12045170856914231,3,3,16,0.4919570524900344
-1.6345438315488257,-0.12045170856914231,0,2,17,-0.8590104438110509
-1.280063685722041,-0.12045170856914231,2,2,24,0.24551796899944647
1.378537407978843,-2.37769002073244,2,3,34,-1.1703353985847866
-1.6345438315488257,0.4438578694716796,3,2,16,-1.4301665178568697
0.669577116325274,1.0081674475125064,1,2,26,-0.3422092605486223
-1.4573037586354334,1.5724770255533285,1,2,25,1.8187637337309843
-0.9255835398952564,-0.6847612866099692,3,1,24,0.5211505720950056
1.2012973350654508,-0.12045170856914231,2,3,32,-1.1408008077135947
0.13785689758509714,-0.6847612866099692,0,2,26,-0.8820732704697254
0.4923370434118817,1.0081674475125064,0,3,24,0.7738747869651232
-0.21662324824168738,-0.6847612866099692,1,1,16,1.8751859784954095
-1.4573037586354334,-0.12045170856914231,1,3,27,1.7672992322893426
1.7330175538056276,1.0081674475125064,1,2,25,-1.1573513728697902
0.4923370434118817,-0.12045170856914231,1,2,26,-1.148015870751178
-1.6345438315488257,-1.249070864650791,0,3,25,-0.05962012339820594
-0.03938317532829511,-0.6847612866099692,2,2,26,-0.8590104438110509
1.2012973350654508,1.5724770255533285,2,3,15,-1.4373532473694768
-0.21662324824168738,0.4438578694716796,0,3,18,-1.1479153719632609
0.4923370434118817,-1.249070864650791,0,2,30,-0.3315228311109091
1.7330175538056276,-1.8133804426916131,1,3,46,1.3556007760631987
0.13785689758509714,-0.12045170856914231,1,2,24,1.292017191961948
0.4923370434118817,-1.8133804426916131,1,2,37,-0.6061986858898961
-1.1028236128086488,-0.6847612866099692,3,2,27,0.73462133936816
-1.4573037586354334,0.4438578694716796,0,3,27,-0.6079527362953192
1.378537407978843,-0.6847612866099692,0,1,28,-1.1562325170310745
-1.6345438315488257,-1.249070864650791,1,2,29,-0.3421634682693496
-0.21662324824168738,-1.249070864650791,3,2,27,-1.4373938738490402
-1.280063685722041,1.0081674475125064,3,2,11,-1.4258081029297378
-1.6345438315488257,-0.12045170856914231,0,2,13,-0.0522546842869572
0.8468171892386662,0.4438578694716796,0,3,27,1.8112419657596144
1.5557774808922353,0.4438578694716796,3,3,25,-0.5917124618174425
-0.03938317532829511,-0.6847612866099692,1,3,26,1.9122481349112603
0.4923370434118817,-1.249070864650791,0,2,27,-0.6227160289824089
0.8468171892386662,1.0081674475125064,3,3,26,1.3156560768256844
0.8468171892386662,-1.249070864650791,2,2,25,-1.162290443488119
0.4923370434118817,-0.6847612866099692,2,2,32,-0.8590104438110509
-0.03938317532829511,-0.6847612866099692,1,3,42,0.24300976191573131
0.8468171892386662,-0.12045170856914231,1,2,29,-0.311583297468156
-0.571103394068472,-0.6847612866099692,0,3,32,0.2025120588379933
1.7330175538056276,0.4438578694716796,1,2,27,-0.6146626989174522
-0.3938633211550796,0.4438578694716796,2,2,15,-1.4225911801999649
0.4923370434118817,1.5724770255533285,0,3,27,-0.327561750466648
0.4923370434118817,-1.249070864650791,2,2,30,-0.3482268913318885
1.2012973350654508,0.4438578694716796,2,1,25,-1.4297945936862142
1.378537407978843,0.4438578694716796,2,3,26,-0.08193941492213255
-0.21662324824168738,-0.12045170856914231,1,3,28,-1.163530087422663
0.4923370434118817,1.0081674475125064,0,2,29,1.3553580374268153
-1.280063685722041,-0.12045170856914231,0,2,17,-0.10282014049199473
-0.03938317532829511,1.0081674475125064,1,3,24,1.366572681916077
1.5557774808922353,0.4438578694716796,2,2,44,-0.029207130568590044
1.0240572621520585,0.4438578694716796,3,2,36,-0.3421627614925016
0.31509697049848945,1.0081674475125064,2,2,28,-0.8697525024948987
0.13785689758509714,-2.37769002073244,1,3,37,0.7989757584570654
-0.9255835398952564,1.0081674475125064,3,2,10,-0.013639446525529727
0.669577116325274,0.4438578694716796,1,2,23,0.7738965927160614
-0.03938317532829511,-0.6847612866099692,2,2,22,0.1374928520969902
1.5557774808922353,-0.6847612866099692,3,3,26,-0.60810844446094
-0.571103394068472,1.0081674475125064,1,2,34,-0.08157331708076854
1.7330175538056276,0.4438578694716796,0,3,26,-0.5772200927842477
-0.9255835398952564,-1.249070864650791,3,2,21,1.3953116433614183
-0.571103394068472,-0.12045170856914231,3,2,14,-0.10184774978635994
1.0240572621520585,-0.12045170856914231,2,2,17,-0.6201522923108495
-0.03938317532829511,-0.6847612866099692,3,2,17,0.26815084012254925
0.669577116325274,-2.37769002073244,2,2,34,1.3107989034686531
-0.571103394068472,-0.6847612866099692,0,2,25,1.3039262870234178
0.4923370434118817,1.5724770255533285,0,3,30,1.355242005493302
1.378537407978843,1.0081674475125064,2,2,48,0.6974879448360086
-0.571103394068472,1.0081674475125064,1,3,18,1.9306635896387871
0.31509697049848945,0.4438578694716796,1,3,28,1.9249501374274294
1.378537407978843,-0.6847612866099692,0,2,26,0.7991104542661606
-0.571103394068472,-0.12045170856914231,1,3,16,1.3110195149740658
1.378537407978843,0.4438578694716796,2,2,25,-0.8912708957487012
-1.280063685722041,-0.6847612866099692,1,2,22,1.958891778881728
-1.4573037586354334,-1.8133804426916131,1,2,15,-0.8870858065478183
1.5557774808922353,-1.249070864650791,2,2,20,-1.4261959728948903
-0.03938317532829511,-0.12045170856914231,2,3,17,1.958891778881728
0.31509697049848945,1.0081674475125064,1,2,38,-0.6186527821674405
-0.9255835398952564,0.4438578694716796,3,3,14,-1.1595261923978313
0.669577116325274,0.4438578694716796,0,2,26,-0.5772200927842477
-0.571103394068472,1.0081674475125064,3,2,30,0.7665323784165563
-0.03938317532829511,-0.6847612866099692,2,3,28,0.45928802874014824
-1.6345438315488257,-0.12045170856914231,3,3,29,-0.3083796463898162
-0.03938317532829511,0.4438578694716796,0,3,12,1.8369409839064197
-1.6345438315488257,1.0081674475125064,2,2,42,1.2809943915948885
-0.571103394068472,1.5724770255533285,2,1,24,0.24295663974028978
1.5557774808922353,0.4438578694716796,0,2,46,1.2919682971217836
0.8468171892386662,-0.6847612866099692,2,1,27,-0.5975691444570892
-0.3938633211550796,-1.249070864650791,3,2,13,-1.170469683206302
-0.03938317532829511,1.5724770255533285,1,2,25,0.19389947516206843
-0.9255835398952564,1.0081674475125064,1,2,24,1.8367051761574549
-1.4573037586354334,1.0081674475125064,0,2,12,-1.4333337416537926
0.669577116325274,-1.8133804426916131,1,2,24,-1.4418274037232732
1.0240572621520585,-0.12045170856914231,2,2,29,-0.08160868205389393
1.0240572621520585,-0.12045170856914231,3,3,18,0.5291404819204073
-0.03938317532829511,-0.6847612866099692,0,2,13,-0.8687172697824854
-0.03938317532829511,0.4438578694716796,1,2,23,0.2143224663694857
-1.4573037586354334,1.0081674475125064,0,2,19,0.4918475827040888
-0.03938317532829511,-0.6847612866099692,2,2,29,1.3560801567647291
-1.280063685722041,-0.12045170856914231,3,2,24,0.799548964874748
-0.03938317532829511,-0.6847612866099692,1,3,27,-0.590201977287535
-0.9255835398952564,-1.8133804426916131,2,3,40,0.42892616992766536
-1.1028236128086488,1.0081674475125064,3,3,22,-1.4258288362513738
-0.3938633211550796,-0.6847612866099692,1,3,12,-1.4262181581651119
1.0240572621520585,-0.6847612866099692,2,3,26,1.3244632986169365
-1.4573037586354334,-0.12045170856914231,0,3,27,-0.866766426587424
1.7330175538056276,-1.8133804426916131,2,2,35,0.798903800524454
0.8468171892386662,0.4438578694716796,1,3,27,-0.3136195107087934
-0.03938317532829511,1.0081674475125064,1,2,27,-0.6146262794864765
-1.6345438315488257,-0.12045170856914231,0,3,17,-1.1560964507354154
-1.6345438315488257,0.4438578694716796,1,2,17,0.26815084012254925
0.13785689758509714,-0.12045170856914231,1,2,15,-0.08193941492213255
1.378537407978843,-0.12045170856914231,0,3,39,1.7159356341585312
1.7330175538056276,-0.6847612866099692,1,2,25,-0.8912190918632227
-0.571103394068472,1.5724770255533285,1,2,18,1.324704847424746
0.4923370434118817,1.0081674475125064,2,2,48,0.5499410967272101
-1.4573037586354334,-0.12045170856914231,1,3,28,0.7663357697184847
1.0240572621520585,0.4438578694716796,3,3,29,-1.1479567319311774
1.7330175538056276,-0.6847612866099692,0,2,32,-0.8931183797343167
1.7330175538056276,1.5724770255533285,2,2,41,1.9124568143808938
-0.3938633211550796,1.0081674475125064,1,2,39,0.2531826531895773
0.669577116325274,0.4438578694716796,1,3,16,-0.8698796505942413
0.669577116325274,0.4438578694716796,2,2,48,1.8753478488397977
1.378537407978843,-0.12045170856914231,0,2,40,0.24315820125217513
-1.6345438315488257,-0.6847612866099692,1,2,11,-1.145964096288879
-1.6345438315488257,-0.6847612866099692,0,2,19,0.5499410967272101
-0.3938633211550796,-0.6847612866099692,0,1,16,-1.1459841560578217
1.378537407978843,1.0081674475125064,1,3,15,-0.3472530507210084
0.8468171892386662,-1.8133804426916131,0,3,31,-0.31329981954094976
-0.7483434669818643,-0.12045170856914231,3,2,11,-0.029245020361485883
1.378537407978843,-0.12045170856914231,2,2,22,-0.3368518342383575
-1.1028236128086488,-0.12045170856914231,2,3,16,0.2531002815062859
-0.3938633211550796,1.5724770255533285,1,2,24,-0.5901778104255154
1.2012973350654508,-0.12045170856914231,3,1,16,-1.1536041140801738
0.13785689758509714,-2.37769002073244,3,2,42,2.0324914890788954
